BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LOCALITY_MEDIAN_PRICE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,TRANSACT_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,SPID,PROP_ID,TARGET_PRICE_SQFT,LOG_PRICE_SQFT,PRICE_INR,AREA_SQFT,LOCALITY,PROP_TYPE_CLEAN,PRICE_PER_BED,LISTING_AGE_DAYS,LOCALITY_MEDIAN_PRICE
3.0,12.0,0,0,15.0,0.08333333333333333,,1702.5,17.401237,78.367411,8000.0,90.0,1,0,0,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,69255366,S69255366,7561.0,8.930890984450878,12850000.000000002,1702.5,: ,Apartment,4283333.333333334,90.0,8000.0
2.0,12.0,0,0,15.0,0.08333333333333333,,1317.5,17.401237,78.367411,8000.0,90.0,1,0,0,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,69255364,Q69255364,7561.0,8.930890984450878,470300000.0,1317.5,: ,Apartment,235150000.0,90.0,8000.0
3.0,9.0,0,0,15.0,0.1111111111111111,,1845.0,17.442827,78.240576,8000.0,5.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70927306,H70927306,5499.0,8.612503371220562,417099999.99999994,1845.0,: ,Apartment,139033333.3333333,5.0,8000.0
2.0,9.0,0,0,15.0,0.1111111111111111,,1295.0,17.442827,78.240576,8000.0,5.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70927304,A70927304,5499.0,8.612503371220562,7120999.999999999,1295.0,: ,Apartment,3560499.9999999995,5.0,8000.0
,0.0,0,0,4.0,,,2093.0,17.467619830977,78.802368716205,8000.0,30.0,0,1,1,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,Large,None,: ,70189720,S70189720,1387.0,7.23561914106675,2905500.0,2093.0,: ,Land,,30.0,8000.0
,0.0,0,0,15.0,,,7650.0,16.996335,78.502248,8000.0,60.0,1,0,0,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,XXL,None,: ,69482326,R69482326,964.0,6.872128101338986,93250000.00000001,7650.0,: ,Land,,60.0,8000.0
3.0,5.0,0,0,15.0,0.2,,1492.5,17.5161045,78.3244639,8000.0,60.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,69659768,E69659768,5300.0,8.575650760987806,7910499.999999999,1492.5,: ,Apartment,2636833.333333333,60.0,8000.0
2.0,5.0,0,0,15.0,0.2,,1152.5,17.5161045,78.3244639,8000.0,60.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Small,None,: ,69659766,F69659766,5300.0,8.575650760987806,6108000.0,1152.5,: ,Apartment,3054000.0,60.0,8000.0
3.0,14.0,0,0,15.0,0.07142857142857142,,2055.0,17.449149,78.242925,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70683080,F70683080,5499.0,8.612503371220562,461800000.0,2055.0,: ,Apartment,153933333.33333334,14.0,8000.0
4.0,0.0,0,0,11.0,,,3754.5,17.194536,78.489736,8000.0,30.0,0,1,1,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Old,Rent,XL,None,: ,70198364,O70198364,9340.0,9.14216859187285,35050000.0,3754.5,: ,Villa,8762500.0,30.0,8000.0
3.0,36.0,0,0,50.0,0.027777777777777776,,2837.5,17.397326952258,78.374000964731,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,XL,None,: ,69984882,G69984882,8750.0,9.076923258535832,24800000.0,2837.5,: ,Apartment,8266666.666666667,30.0,8000.0
4.0,0.0,0,0,15.0,,,2122.0,17.50986,78.25401,8000.0,60.0,1,0,0,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Very_Old,Rent,Large,None,: ,69358060,C69358060,4934.0,8.504107951867582,455950000.0,2122.0,: ,Villa,113987500.0,60.0,8000.0
3.0,0.0,0,0,15.0,,,2549.0,17.50986,78.25401,8000.0,60.0,1,0,0,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Very_Old,Rent,XL,None,: ,69358058,K69358058,4934.0,8.504107951867582,12600000.0,2549.0,: ,Villa,4200000.0,60.0,8000.0
,0.0,0,0,15.0,,,2700.0,17.640316579297,77.930843132653,8000.0,90.0,0,1,1,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,XL,None,: ,68874304,K68874304,3333.0,8.111928063310739,157500000.0,2700.0,: ,Land,,90.0,8000.0
4.0,0.0,0,0,9.0,,,3702.5,17.214901266426,78.546899831718,8000.0,90.0,0,1,1,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Old,Rent,XL,None,: ,68862734,V68862734,8500.0,9.04793908261736,31450000.0,3702.5,: ,Villa,7862500.0,90.0,8000.0
4.0,0.0,0,0,13.0,,,3576.0,17.59084347595,78.57345582689,8000.0,120.0,0,1,1,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Old,Rent,XL,None,: ,68787602,J68787602,6998.0,8.85352256068954,25050000.0,3576.0,: ,Villa,6262500.0,120.0,8000.0
3.0,15.0,0,0,11.0,0.06666666666666667,,1857.5,17.5405479,78.3651768,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,68673188,T68673188,5200.0,8.556606193773073,448549999.99999994,1857.5,: ,Apartment,149516666.66666666,120.0,8000.0
2.0,15.0,0,0,11.0,0.06666666666666667,,1360.0,17.5405479,78.3651768,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68673186,V68673186,5200.0,8.556606193773073,7072000.0,1360.0,: ,Apartment,3536000.0,120.0,8000.0
3.0,20.0,0,0,8.0,0.05,,1661.0,17.55068,78.404873,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68671294,L68671294,5599.0,8.630521876723241,386800000.0,1661.0,: ,Apartment,128933333.33333333,120.0,8000.0
2.0,20.0,0,0,8.0,0.05,,1321.0,17.55068,78.404873,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68671292,Z68671292,5599.0,8.630521876723241,7396500.0,1321.0,: ,Apartment,3698250.0,120.0,8000.0
3.0,20.0,0,0,49.0,0.05,,1405.0,17.460419,78.302526,8000.0,60.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,69788636,K69788636,5700.0,8.648396877031582,8008500.000000001,1405.0,: ,Apartment,2669500.0000000005,60.0,8000.0
,0.0,0,0,50.0,,,1575.0,17.457251,78.522932,8000.0,14.0,0,1,1,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,Medium,None,: ,70659390,U70659390,2388.0,7.77863014732581,3761000.0,1575.0,: ,Land,,14.0,8000.0
4.0,36.0,0,0,5.0,0.027777777777777776,,2230.0,17.407463,78.363222,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,68356712,N68356712,8199.0,9.011889433252344,18300000.0,2230.0,: ,Apartment,4575000.0,120.0,8000.0
3.0,36.0,0,0,5.0,0.027777777777777776,,1702.5,17.407463,78.363222,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68356710,D68356710,8199.0,9.011889433252344,13950000.0,1702.5,: ,Apartment,4650000.0,120.0,8000.0
2.0,36.0,0,0,5.0,0.027777777777777776,,1315.0,17.407463,78.363222,8000.0,120.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68356708,U68356708,8199.0,9.011889433252344,10800000.0,1315.0,: ,Apartment,5400000.0,120.0,8000.0
5.0,0.0,0,0,8.0,,,5096.5,17.452484,78.524255,8000.0,7.0,1,0,0,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Very_Old,Rent,XXL,None,: ,70813120,C70813120,6850.0,8.832149906002899,34900000.0,5096.5,: ,Villa,6980000.0,7.0,8000.0
4.0,0.0,0,0,8.0,,,2852.0,17.452484,78.524255,8000.0,7.0,1,0,0,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Very_Old,Rent,XL,None,: ,70813118,B70813118,6849.0,8.83200393125627,19550000.0,2852.0,: ,Villa,4887500.0,7.0,8000.0
3.0,5.0,0,0,15.0,0.2,,1685.0,17.512305,78.532584,8000.0,14.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,70726020,Y70726020,6000.0,8.699681400989514,443750000.0,1685.0,: ,Apartment,147916666.66666666,14.0,8000.0
2.0,5.0,0,0,15.0,0.2,,1200.0,17.512305,78.532584,8000.0,14.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Small,None,: ,70726014,T70726014,6000.0,8.699681400989514,7200000.0,1200.0,: ,Apartment,3600000.0,14.0,8000.0
3.0,13.0,0,0,13.0,0.07692307692307693,,1945.0,17.38169203564,78.362756536437,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70445396,V70445396,7499.0,8.922658299524402,14600000.0,1945.0,: ,Apartment,4866666.666666667,30.0,8000.0
2.0,13.0,0,0,13.0,0.07692307692307693,,1325.0,17.38169203564,78.362756536437,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70445394,Q70445394,7499.0,8.922658299524402,9936000.0,1325.0,: ,Apartment,4968000.0,30.0,8000.0
3.0,27.0,0,0,10.0,0.037037037037037035,,1930.0,17.46658,78.411635,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,69973422,D69973422,8199.0,9.011889433252344,15800000.0,1930.0,: ,Apartment,5266666.666666667,30.0,8000.0
2.0,27.0,0,0,10.0,0.037037037037037035,,1250.0,17.46658,78.411635,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,69973420,Q69973420,8196.0,9.011523512653032,10200000.0,1250.0,: ,Apartment,5100000.0,30.0,8000.0
,0.0,0,0,5.0,,,1912.5,17.579501,78.018444,8000.0,28.0,0,1,1,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,Large,None,: ,70476492,C70476492,1666.0,7.418780882750794,3186000.0,1912.5,: ,Land,,28.0,8000.0
3.0,30.0,0,0,12.0,0.03333333333333333,,1787.5,17.45227,78.299843,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70345818,U70345818,7299.0,8.895629627136483,13050000.0,1787.5,: ,Apartment,4350000.0,30.0,8000.0
2.0,30.0,0,0,12.0,0.03333333333333333,,1340.0,17.45227,78.299843,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70345814,I70345814,7299.0,8.895629627136483,9780500.0,1340.0,: ,Apartment,4890250.0,30.0,8000.0
3.0,12.0,0,0,12.0,0.08333333333333333,,1937.0,17.544516,78.373527,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70108354,E70108354,5599.0,8.630521876723241,468399999.99999994,1937.0,: ,Apartment,156133333.3333333,30.0,8000.0
2.0,12.0,0,0,12.0,0.08333333333333333,,1234.0,17.544516,78.373527,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70108352,N70108352,5599.0,8.630521876723241,6909000.0,1234.0,: ,Apartment,3454500.0,30.0,8000.0
3.0,28.0,0,0,10.0,0.03571428571428571,,2162.5,17.447412,78.281063,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70024038,C70024038,6699.0,8.809862805379057,14500000.000000002,2162.5,: ,Apartment,4833333.333333334,30.0,8000.0
2.0,28.0,0,0,10.0,0.03571428571428571,,1390.0,17.447412,78.281063,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70024028,G70024028,6699.0,8.809862805379057,9312000.0,1390.0,: ,Apartment,4656000.0,30.0,8000.0
2.0,23.0,0,0,15.0,0.043478260869565216,,925.0,17.54181,78.384929,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,69989844,I69989844,4800.0,8.476579508530941,4440000.0,925.0,: ,Apartment,2220000.0,30.0,8000.0
2.0,5.0,0,0,7.0,0.2,,1135.0,17.533193,78.323933,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,69956540,K69956540,4999.0,8.517193191416238,5674000.0,1135.0,: ,Apartment,2837000.0,30.0,8000.0
3.0,10.0,0,0,14.0,0.1,,1890.0,17.403598,78.38975,8000.0,60.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,69484184,C69484184,7990.0,8.986071187374463,15100000.0,1890.0,: ,Apartment,5033333.333333333,60.0,8000.0
2.0,10.0,0,0,14.0,0.1,,1245.0,17.403598,78.38975,8000.0,60.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,69484180,Y69484180,7990.0,8.986071187374463,464799999.99999994,1245.0,: ,Apartment,232399999.99999997,60.0,8000.0
3.0,13.0,0,0,5.0,0.07692307692307693,,2105.5,17.341463,78.536312,8000.0,,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Large,None,: ,71008782,C71008782,6200.0,8.732465848349879,13050000.000000002,2105.5,: ,Apartment,4350000.000000001,,8000.0
2.0,13.0,0,0,5.0,0.07692307692307693,,1439.0,17.341463,78.536312,8000.0,,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,71008780,Q71008780,6200.0,8.732465848349879,8922000.0,1439.0,: ,Apartment,4461000.0,,8000.0
3.0,5.0,0,0,7.0,0.2,,1696.5,17.435139,78.570307,8000.0,7.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70900094,S70900094,4999.0,8.517193191416238,306900000.0,1696.5,: ,Apartment,102300000.0,7.0,8000.0
2.0,5.0,0,0,7.0,0.2,,1134.0,17.435139,78.570307,8000.0,7.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70900092,F70900092,4999.0,8.517193191416238,5669000.0,1134.0,: ,Apartment,2834500.0,7.0,8000.0
3.0,14.0,0,0,11.0,0.07142857142857142,,1735.0,17.51003,78.24035,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70456832,H70456832,5999.0,8.699514748210191,481049999.99999994,1735.0,: ,Apartment,160349999.99999997,30.0,8000.0
2.0,14.0,0,0,11.0,0.07142857142857142,,1285.0,17.51003,78.24035,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70456830,L70456830,5999.0,8.699514748210191,7709000.0,1285.0,: ,Apartment,3854500.0,30.0,8000.0
3.0,15.0,0,0,7.0,0.06666666666666667,,1916.0,17.34864,78.38474,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70197682,X70197682,6100.0,8.716207971151853,11700000.0,1916.0,: ,Apartment,3900000.0,30.0,8000.0
2.0,15.0,0,0,12.0,0.06666666666666667,,1334.5,17.34864,78.38474,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70197678,A70197678,6100.0,8.716207971151853,8140500.0,1334.5,: ,Apartment,4070250.0,30.0,8000.0
3.0,15.0,0,0,12.0,0.06666666666666667,,1762.5,17.208742,78.466796,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70029212,W70029212,4599.0,8.433811582477187,8105500.000000001,1762.5,: ,Apartment,2701833.3333333335,30.0,8000.0
2.0,15.0,0,0,12.0,0.06666666666666667,,1330.0,17.208742,78.466796,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70029208,U70029208,4599.0,8.433811582477187,6116500.000000001,1330.0,: ,Apartment,3058250.0000000005,30.0,8000.0
3.0,12.0,0,0,8.0,0.08333333333333333,,1244.0,17.59549,78.394246,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70023014,T70023014,4550.0,8.423102268016642,5660000.0,1244.0,: ,Apartment,1886666.6666666667,30.0,8000.0
2.0,12.0,0,0,8.0,0.08333333333333333,,927.0,17.59549,78.394246,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70023008,L70023008,4550.0,8.423102268016642,4218000.0,927.0,: ,Apartment,2109000.0,30.0,8000.0
3.0,15.0,0,0,12.0,0.06666666666666667,,1727.5,17.512402,78.383902,8000.0,90.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68855022,D68855022,6900.0,8.839421607620602,11949999.999999998,1727.5,: ,Apartment,3983333.3333333326,90.0,8000.0
2.0,15.0,0,0,12.0,0.06666666666666667,,1397.5,17.512402,78.383902,8000.0,90.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,68855020,B68855020,6900.0,8.839421607620602,9642500.000000002,1397.5,: ,Apartment,4821250.000000001,90.0,8000.0
2.0,5.0,0,0,50.0,0.2,,1157.0,17.403725,78.565596,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70150702,W70150702,5500.0,8.612685172875459,6363000.0,1157.0,: ,Apartment,3181500.0,30.0,8000.0
,0.0,0,0,12.0,,,2092.5,17.612594,77.991911,8000.0,28.0,0,1,0,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,Large,None,: ,70480736,T70480736,2555.0,7.846198815497425,5346500.0,2092.5,: ,Land,,28.0,8000.0
2.0,4.0,0,0,8.0,0.25,,1180.0,17.545777,78.406309,8000.0,21.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70563568,T70563568,4100.0,8.31898612539206,4838000.0,1180.0,: ,Apartment,2419000.0,21.0,8000.0
2.0,4.0,0,0,8.0,0.25,,1180.0,17.545777,78.406309,8000.0,21.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70563564,T70563564,4100.0,8.31898612539206,4838000.0,1180.0,: ,Apartment,2419000.0,21.0,8000.0
5.0,0.0,0,0,11.0,,,5477.0,17.435457,78.190019,8000.0,30.0,0,1,1,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Old,Rent,XXL,None,: ,70197528,N70197528,8500.0,9.04793908261736,46600000.0,5477.0,: ,Villa,9320000.0,30.0,8000.0
4.0,0.0,0,0,11.0,,,4716.5,17.435457,78.190019,8000.0,30.0,0,1,1,0,1,0,1,0,0,Villa,Unfurnished,Unknown,Resale_Old,Rent,XL,None,: ,70197524,Z70197524,8500.0,9.04793908261736,40100000.0,4716.5,: ,Villa,10025000.0,30.0,8000.0
3.0,5.0,0,0,50.0,0.2,,1929.0,17.40792617024,78.37200032411,8000.0,4.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70958580,Z70958580,6200.0,8.732465848349879,11949999.999999998,1929.0,: ,Apartment,3983333.3333333326,4.0,8000.0
3.0,20.0,0,0,15.0,0.05,,1486.0,17.56777,78.47532,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70722850,M70722850,4200.0,8.343077871169383,6241500.000000001,1486.0,: ,Apartment,2080500.0000000002,14.0,8000.0
2.0,20.0,0,0,15.0,0.05,,1116.0,17.56777,78.47532,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70722848,G70722848,4200.0,8.343077871169383,4687000.0,1116.0,: ,Apartment,2343500.0,14.0,8000.0
3.0,18.0,0,0,12.0,0.05555555555555555,,2007.5,17.466742,78.337059,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70722306,W70722306,10500.0,9.259225769705994,21100000.000000004,2007.5,: ,Apartment,7033333.333333335,14.0,8000.0
2.0,18.0,0,0,12.0,0.05555555555555555,,1332.5,17.466742,78.337059,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70722304,Q70722304,10491.0,9.258368340986765,14000000.0,1332.5,: ,Apartment,7000000.0,14.0,8000.0
3.0,18.0,0,0,15.0,0.05555555555555555,,1652.5,17.3974478,78.3326142,8000.0,21.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70545678,J70545678,7200.0,8.881975184248867,11900000.0,1652.5,: ,Apartment,3966666.6666666665,21.0,8000.0
2.0,18.0,0,0,15.0,0.05555555555555555,,1292.5,17.3974478,78.3326142,8000.0,21.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70545674,H70545674,7200.0,8.881975184248867,9306000.0,1292.5,: ,Apartment,4653000.0,21.0,8000.0
3.0,10.0,0,0,10.0,0.1,,2165.0,17.505361,78.556453,8000.0,30.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Large,None,: ,70344398,E70344398,6300.0,8.748463629942055,13650000.0,2165.0,: ,Apartment,4550000.0,30.0,8000.0
3.0,7.0,0,0,6.0,0.14285714285714285,,1703.5,17.391805,78.372447,8000.0,60.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,69512286,T69512286,6300.0,8.748463629942055,10750000.000000002,1703.5,: ,Apartment,3583333.333333334,60.0,8000.0
2.0,7.0,0,0,6.0,0.14285714285714285,,1218.5,17.391805,78.372447,8000.0,60.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,69512284,B69512284,6300.0,8.748463629942055,7676500.0,1218.5,: ,Apartment,3838250.0,60.0,8000.0
3.0,9.0,0,0,4.0,0.1111111111111111,,1790.0,17.438285021627,78.29798292344,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70257342,C70257342,6699.0,8.809862805379057,12000000.0,1790.0,: ,Apartment,4000000.0,30.0,8000.0
2.0,9.0,0,0,4.0,0.1111111111111111,,1290.0,17.438285021627,78.29798292344,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70257340,J70257340,6699.0,8.809862805379057,8642000.0,1290.0,: ,Apartment,4321000.0,30.0,8000.0
3.0,6.0,0,0,8.0,0.16666666666666666,,1588.5,17.405017786822,78.583200026976,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70176652,B70176652,5500.0,8.612685172875459,364050000.0,1588.5,: ,Apartment,121350000.0,30.0,8000.0
2.0,6.0,0,0,8.0,0.16666666666666666,,1277.0,17.405017786822,78.583200026976,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70173778,E70173778,5500.0,8.612685172875459,7029000.000000001,1277.0,: ,Apartment,3514500.0000000005,30.0,8000.0
3.0,5.0,0,0,15.0,0.2,,1500.0,17.5371994,78.478503087,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70306410,E70306410,4600.0,8.434028950155469,6900000.0,1500.0,: ,Apartment,2300000.0,30.0,8000.0
2.0,5.0,0,0,15.0,0.2,,1165.0,17.5371994,78.478503087,8000.0,30.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Small,None,: ,70306408,B70306408,4600.0,8.434028950155469,5359000.0,1165.0,: ,Apartment,2679500.0,30.0,8000.0
3.0,20.0,0,0,7.0,0.05,,1682.5,17.399737,78.369216,8000.0,60.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,69551332,P69551332,6500.0,8.77971129020447,10950000.000000002,1682.5,: ,Apartment,3650000.0000000005,60.0,8000.0
2.0,20.0,0,0,7.0,0.05,,1291.5,17.399737,78.369216,8000.0,60.0,1,0,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Very_Old,Rent,Medium,None,: ,69551330,T69551330,6500.0,8.77971129020447,8395000.0,1291.5,: ,Apartment,4197500.0,60.0,8000.0
3.0,20.0,0,0,0.0,0.05,,1877.5,17.43816,78.1827,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Large,None,: ,70680500,N70680500,5400.0,8.594339400592892,421800000.0,1877.5,: ,Apartment,140600000.0,14.0,8000.0
2.0,20.0,0,0,0.0,0.05,,1217.5,17.43816,78.1827,8000.0,14.0,0,1,1,0,1,0,1,0,0,Apartment,Unfurnished,Unknown,Resale_Old,Rent,Medium,None,: ,70680498,R70680498,5400.0,8.594339400592892,6574500.0,1217.5,: ,Apartment,3287250.0,14.0,8000.0
,0.0,0,0,3.0,,,2398.5,17.1082448,78.3697725,8000.0,5.0,0,1,1,0,1,0,1,0,0,Land,Unfurnished,Unknown,New,Rent,Large,None,: ,70939386,D70939386,2222.0,7.706612913964197,5329500.0,2398.5,: ,Land,,5.0,8000.0
