BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,TARGET_PRICE_SQFT,FLOOR_RATIO_WAS_MISSING,BALCONY_NUM_WAS_MISSING,BEDROOM_NUM_CLEAN_WAS_MISSING,TOTAL_FLOOR_WAS_MISSING
3.0,5.0,5,5,49.0,1.0,2.0,1450.0,17.504227,78.331726,30.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,2,: ,5100.0,0,0,0,0
2.0,5.0,6,6,49.0,1.0,2.0,1050.0,17.504227,78.331726,30.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Small,2,: ,5100.0,0,0,0,0
2.0,5.0,6,6,49.0,1.0,2.0,1100.0,17.504227,78.331726,30.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Small,2,: ,5100.0,0,0,0,0
3.0,2.0,26,28,0.0,0.5384615384615384,2.0,4342.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,: ,9900.0,1,0,0,0
3.0,2.0,26,28,0.0,0.5384615384615384,2.0,4342.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,: ,7500.0,1,0,0,0
3.0,2.0,24,26,0.0,0.5384615384615384,2.0,3739.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,: ,9900.0,1,0,0,0
3.0,2.0,22,24,0.0,0.5384615384615384,2.0,3739.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,: ,7500.0,1,0,0,0
3.0,15.0,7,9,17.0,1.0,2.0,1804.0,17.311940823733476,78.47302608769566,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,: ,6100.0,0,0,0,0
2.0,15.0,7,9,17.0,1.0,2.0,1193.0,17.311940823733476,78.47302608769566,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Small,2,: ,6100.0,0,0,0,0
3.0,17.0,8,10,50.0,1.0,2.0,1455.0,17.509181,78.3521088,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6399.0,0,0,0,0
2.0,17.0,8,10,50.0,1.0,2.0,1240.0,17.509181,78.3521088,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6399.0,0,0,0,0
2.0,17.0,8,10,50.0,1.0,2.0,1215.0,17.509181,78.3521088,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6399.0,0,0,0,0
3.0,15.0,4,4,15.0,0.0666666666666666,2.0,1360.0,17.4609913,78.3532083,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,2,: ,11617.0,0,0,0,0
3.0,14.0,8,10,50.0,1.0,2.0,1175.0,17.509181,78.3521088,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Small,2,: ,6299.0,0,0,0,0
2.0,5.0,5,7,10.0,1.0,1.0,1050.0,17.5468498,78.3650231,7.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,North,Resale_Old,Small,1,: ,4700.0,0,0,0,0
2.0,5.0,5,7,10.0,1.0,2.0,1100.0,17.5468498,78.3650231,7.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Small,2,: ,4900.0,0,0,0,0
2.0,2.0,7,9,2.0,0.5384615384615384,2.0,2050.0,17.58074372545,78.207685730403,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,2,: ,5000.0,1,0,0,0
2.0,2.0,8,10,2.0,0.5384615384615384,2.0,2050.0,17.58074372545,78.207685730403,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,2,: ,4500.0,1,0,0,0
4.0,35.0,7,9,10.0,0.2,2.0,4155.0,17.4066129,78.3941767,7.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,XL,2,: ,19256.0,0,0,0,0
2.0,1.0,0,1,1.0,0.5384615384615384,1.0,1620.0,17.442196,78.280067,120.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Under_Construction,Medium,1,: ,91666.0,1,0,0,0
4.0,1.0,1,1,36.0,0.5384615384615384,2.0,1350.0,17.397512,78.61494,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Medium,2,: ,80000.0,1,0,0,0
3.0,22.0,13,13,0.0,0.5454545454545454,1.0,2061.0,78.48667,17.38504,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Large,1,: ,6200.0,0,0,0,0
3.0,10.0,8,10,12.0,0.6,2.0,2235.0,17.4609913,78.3532083,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,2,: ,7900.0,0,0,0,0
2.0,5.0,3,5,49.0,0.4,0.0,1050.0,17.4609913,78.3532083,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,Unknown,: ,6700.0,0,0,0,0
3.0,8.0,7,7,0.0,0.625,2.0,1885.0,17.443855,78.250431,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,: ,5299.0,0,0,0,0
3.0,5.0,3,4,49.0,0.4,2.0,1615.0,17.4609913,78.3532083,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Medium,2,: ,6699.0,0,0,0,0
3.0,5.0,8,10,50.0,0.8,2.0,2509.0,17.4011618,78.37569,7.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,XL,2,: ,8700.0,0,0,0,0
3.0,5.0,4,8,50.0,0.8,2.0,1250.0,17.4011618,78.37569,14.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Medium,2,: ,6000.0,0,0,0,0
2.0,5.0,6,7,50.0,1.0,2.0,1280.0,17.4011618,78.37569,14.0,1,0,0,1,0,0,1,1,0,Apartment,Furnished,East,Under_Construction,Medium,2,: ,7000.0,0,0,0,0
3.0,5.0,6,9,50.0,0.2,3.0,1485.0,17.4011618,78.37569,14.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,0_5_yrs,Medium,3+,: ,5750.0,0,0,0,0
3.0,20.0,21,24,49.0,0.3,2.0,2198.0,17.412891,78.399847,14.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,0_5_yrs,Large,2,: ,11000.0,0,0,0,0
3.0,4.0,5,9,50.0,0.25,1.0,3315.0,17.4295317,78.41266,14.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,North,0_5_yrs,XL,1,: ,12500.0,0,0,0,0
3.0,5.0,8,10,47.0,0.2,2.0,1730.0,17.4359437,78.3416731,14.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,0_5_yrs,Medium,2,: ,8600.0,0,0,0,0
3.0,5.0,5,6,49.0,0.2,2.0,2323.0,17.423529,78.45261,14.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,South,Under_Construction,Large,2,: ,9500.0,0,0,0,0
3.0,5.0,5,6,49.0,0.2,2.0,2255.0,17.423489,78.45231,14.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,Large,2,: ,10997.0,0,0,0,0
4.0,3.0,10,10,0.0,0.5384615384615384,4.0,1800.0,17.233562897673416,78.54189608906688,14.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Medium,3+,: ,38500.0,1,0,0,0
2.0,5.0,4,7,49.0,0.4,1.0,1132.0,17.4609913,78.3532083,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,6700.0,0,0,0,0
3.0,5.0,5,6,49.0,0.4,2.0,1540.0,17.4609913,78.3532083,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Medium,2,: ,6700.0,0,0,0,0
3.0,16.0,7,8,48.0,0.375,3.0,2158.0,17.46432,78.37295,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,3+,: ,10611.0,0,0,0,0
3.0,2.0,8,10,1.0,0.5384615384615384,2.0,183.0,17.492871,78.239079,21.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Micro,2,: ,125683.0,1,0,0,0
2.0,5.0,7,7,50.0,0.2,1.0,1345.0,17.3130765,78.5632461,28.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
3.0,5.0,7,7,48.0,0.2,1.0,1515.0,17.3561,78.5333,28.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
3.0,5.0,8,8,50.0,0.2,1.0,1515.0,17.4018092,78.5601892,28.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
2.0,5.0,5,5,49.0,0.4,1.0,1345.0,17.3638489,78.5348507,28.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
2.0,5.0,7,7,50.0,0.4,1.0,1345.0,17.3253751,78.574602,28.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
3.0,5.0,9,9,49.0,0.2,1.0,1515.0,17.3464806,78.5509583,28.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
2.0,5.0,7,7,49.0,0.2,1.0,1345.0,17.3446823,78.5522626,28.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
3.0,12.0,9,10,1.0,0.5,2.0,1700.0,17.442196,78.280067,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,4705.0,0,0,0,0
3.0,5.0,11,12,46.0,0.2,1.0,1608.0,17.5052305,78.5561374,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,4700.0,0,0,0,0
2.0,5.0,8,8,46.0,0.6,2.0,1200.0,17.5052148,78.5561571,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Resale_Very_Old,Small,2,: ,4916.0,0,0,0,0
3.0,5.0,8,8,50.0,0.6,2.0,1400.0,17.492542,78.44098,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,2,: ,5357.0,0,0,0,0
2.0,6.0,10,10,50.0,0.3333333333333333,1.0,1226.0,17.492542,78.44098,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,5000.0,0,0,0,0
2.0,5.0,5,5,49.0,0.6,1.0,1170.0,17.4609913,78.3532083,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,6410.0,0,0,0,0
2.0,13.0,7,7,15.0,0.4615384615384615,2.0,1330.0,17.4478104,78.5263305,30.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,2,: ,8911.0,0,0,0,0
3.0,3.0,8,9,17.0,0.5384615384615384,3.0,2986.0,17.4664197,78.285342,30.0,1,0,1,1,0,0,1,0,0,Villa,Furnished,East,Resale_Very_Old,XL,3+,: ,14065.0,1,0,0,0
5.0,2.0,8,8,17.0,0.5384615384615384,4.0,7000.0,17.4664197,78.285342,30.0,1,0,1,1,0,0,1,0,0,Villa,Furnished,West,Resale_Very_Old,XXL,3+,: ,22857.0,1,0,0,0
3.0,5.0,11,11,49.0,0.4,2.0,1850.0,17.4609913,78.3532083,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Large,2,: ,7027.0,0,0,0,0
3.0,5.0,12,12,49.0,0.6,2.0,1670.0,17.4609913,78.3532083,60.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,6886.0,0,0,0,0
2.0,35.0,20,22,30.0,0.2857142857142857,1.0,1283.0,17.413533637872785,78.33906915038824,4.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,15542.0,0,0,0,0
4.0,35.0,8,10,50.0,0.3428571428571428,2.0,4070.0,17.46793,78.34858,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,2,: ,11000.0,0,0,0,0
4.0,35.0,30,32,50.0,0.5714285714285714,2.0,4060.0,17.46793,78.34858,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,2,: ,11054.0,0,0,0,0
3.0,36.0,28,31,13.0,0.8888888888888888,2.0,2595.0,17.430915,78.37728,14.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,XL,2,: ,24347.0,0,0,0,0
4.0,34.0,31,33,10.0,0.5588235294117647,2.0,2729.0,17.4359437,78.3416731,21.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,2,: ,14358.0,0,0,0,0
4.0,35.0,29,31,10.0,0.4857142857142857,3.0,2848.0,17.41341,78.339447,21.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,3+,: ,10003.0,0,0,0,0
3.0,31.0,31,33,15.0,0.967741935483871,1.0,1600.0,17.427164,78.44375,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,12812.0,0,0,0,0
2.0,31.0,30,33,12.0,0.1612903225806451,1.0,1314.0,17.399452,78.36364,60.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,10806.0,0,0,0,0
2.0,4.0,5,5,50.0,0.5,1.0,900.0,17.5090182,78.3001801,,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Small,1,: ,4000.0,0,0,0,0
2.0,4.0,6,8,50.0,0.5,1.0,1150.0,17.5090182,78.3001801,,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,3913.0,0,0,0,0
3.0,12.0,26,26,50.0,0.5,3.0,1685.0,17.4011618,78.37569,6.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,3+,: ,8000.0,0,0,0,0
4.0,40.0,27,27,25.0,0.925,3.0,4200.0,17.3923634,78.3621784,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,XL,3+,: ,6309.0,0,0,0,0
4.0,40.0,28,28,25.0,0.45,3.0,3600.0,17.3923634,78.3621784,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,XL,3+,: ,6388.0,0,0,0,0
3.0,43.0,24,24,50.0,0.4883720930232558,3.0,2020.0,17.4011618,78.37569,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,7250.0,0,0,0,0
3.0,43.0,19,19,47.0,0.4651162790697674,3.0,2020.0,17.4359437,78.3416731,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,3+,: ,7250.0,0,0,0,0
3.0,43.0,25,25,50.0,0.3255813953488372,3.0,1695.0,17.3973794,78.3856447,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,3+,: ,6950.0,0,0,0,0
3.0,43.0,21,21,50.0,0.1627906976744186,3.0,1660.0,17.3973794,78.3856447,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,3+,: ,6950.0,0,0,0,0
3.0,12.0,22,22,6.0,0.6666666666666666,3.0,1840.0,17.529701,78.333031,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,5850.0,0,0,0,0
6.0,3.0,3,5,35.0,0.5384615384615384,4.0,2403.0,17.5256027,78.3055263,30.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Large,3+,: ,131086.0,1,0,0,0
3.0,16.0,23,23,0.0,0.5625,3.0,1440.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,3+,: ,4999.0,0,0,0,0
5.0,3.0,4,6,34.0,0.5384615384615384,3.0,2097.0,17.5254143,78.3063147,30.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Large,3+,: ,128755.0,1,0,0,0
3.0,15.0,8,8,49.0,0.6666666666666666,3.0,2245.0,17.38504,78.48667,,0,1,0,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Old,Large,3+,: ,4000.0,0,0,0,0
2.0,15.0,7,8,11.0,0.2666666666666666,1.0,1210.0,17.4219,78.63155,,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,3966.0,0,0,0,0
2.0,15.0,6,6,11.0,0.2666666666666666,2.0,1210.0,17.4219,78.63155,,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,4000.0,0,0,0,0
3.0,6.0,5,6,15.0,0.5,2.0,1545.0,17.4876857,78.5483395,,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,5499.0,0,0,0,0
2.0,6.0,5,6,15.0,0.1666666666666666,1.0,1207.0,17.4876857,78.5483395,,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,5499.0,0,0,0,0
3.0,6.0,7,7,15.0,0.6666666666666666,2.0,1583.0,17.4876857,78.5483395,,1,0,1,1,0,0,1,0,0,Apartment,Unfurnished,West,Resale_Very_Old,Medium,2,: ,5500.0,0,0,0,0
2.0,6.0,7,7,15.0,0.3333333333333333,2.0,1256.0,17.4876857,78.5483395,,1,0,1,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Very_Old,Medium,2,: ,5500.0,0,0,0,0
2.0,7.0,21,21,2.0,0.4285714285714285,1.0,1245.0,17.557546,78.557555,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,4199.0,0,0,0,0
2.0,7.0,24,24,50.0,0.1428571428571428,1.0,1337.0,17.4930942,78.5036065,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,4113.0,0,0,0,0
3.0,12.0,23,23,50.0,0.75,1.0,1717.0,17.526544,78.265008,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,4764.0,0,0,0,0
3.0,7.0,15,17,0.0,0.5714285714285714,1.0,1335.0,78.48667,17.38504,7.0,0,1,0,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Old,Medium,1,: ,7490.0,0,0,0,0
3.0,5.0,14,16,26.0,0.6,1.0,1675.0,17.40223,78.3444,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,6925.0,0,0,0,0
3.0,10.0,8,8,50.0,0.1,1.0,1430.0,17.47078,78.30668,21.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,0_5_yrs,Medium,1,: ,8741.0,0,0,0,0
4.0,45.0,18,20,47.0,0.6666666666666666,2.0,5430.0,17.4359437,78.3416731,21.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XXL,2,: ,12488.0,0,0,0,0
4.0,3.0,13,14,3.0,0.5384615384615384,4.0,5400.0,17.20869,78.47603,21.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XXL,3+,: ,10000.0,1,0,0,0
3.0,40.0,16,17,1.0,0.5,1.0,1670.0,17.366347,78.348441,21.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,8999.0,0,0,0,0
4.0,3.0,12,12,3.0,0.5384615384615384,4.0,5400.0,17.20869,78.47603,28.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XXL,3+,: ,10185.0,1,0,0,0
2.0,35.0,30,33,10.0,0.0285714285714285,1.0,1283.0,17.4359437,78.3416731,2.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,11457.0,0,0,0,0
4.0,35.0,8,10,10.0,0.5714285714285714,3.0,2848.0,17.413693912867863,78.33948254585266,3.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,XL,3+,: ,10884.0,0,0,0,0
3.0,12.0,8,8,15.0,0.4166666666666667,1.0,1517.0,17.39261766469185,78.3229111880064,3.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,8584.0,0,0,0,0
3.0,12.0,7,8,15.0,0.5,1.0,1516.0,17.393171811912758,78.32292560487986,3.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,Unknown,Under_Construction,Medium,1,: ,8576.0,0,0,0,0
3.0,31.0,31,34,15.0,0.4838709677419355,1.0,1600.0,17.42278,78.34724,4.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,North,0_5_yrs,Medium,1,: ,11250.0,0,0,0,0
2.0,35.0,31,33,4.0,0.9142857142857144,1.0,1283.0,17.261827,78.54463,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,11000.0,0,0,0,0
3.0,35.0,30,32,4.0,0.6571428571428571,1.0,1742.0,17.261827,78.54463,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,11000.0,0,0,0,0
3.0,12.0,7,7,15.0,0.3333333333333333,1.0,1518.0,17.40223,78.3444,7.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,Medium,1,: ,8563.0,0,0,0,0
2.0,12.0,6,7,15.0,0.3333333333333333,1.0,1515.0,17.469858,78.35783,7.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,1,: ,8646.0,0,0,0,0
3.0,12.0,7,8,15.0,0.5833333333333334,1.0,1515.0,17.40223,78.3444,7.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,NW,Under_Construction,Medium,1,: ,8581.0,0,0,0,0
4.0,35.0,8,10,4.0,0.1714285714285714,2.0,4070.0,17.26192,78.54463,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,XL,2,: ,11000.0,0,0,0,0
4.0,35.0,3,5,4.0,0.4,3.0,2713.0,17.26192,78.54463,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,3+,: ,11000.0,0,0,0,0
4.0,35.0,31,33,49.0,0.2857142857142857,3.0,2848.0,17.467455,78.34756,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,XL,3+,: ,11000.0,0,0,0,0
3.0,31.0,8,11,15.0,0.967741935483871,1.0,1745.0,17.42278,78.34724,14.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,10888.0,0,0,0,0
2.0,14.0,28,28,37.0,0.2142857142857142,2.0,1320.0,17.538237,78.480804,2.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,4195.0,0,0,0,0
2.0,10.0,8,8,50.0,0.9,2.0,2760.0,17.4011618,78.37569,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,2,: ,6700.0,0,0,0,0
2.0,10.0,8,8,49.0,0.8,2.0,1290.0,17.38504,78.48667,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Medium,2,: ,6472.0,0,0,0,0
3.0,10.0,8,8,15.0,0.7,2.0,1960.0,17.3923634,78.3621784,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,: ,6632.0,0,0,0,0
2.0,10.0,8,8,50.0,0.9,1.0,1250.0,17.5203424,78.3970205,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,5500.0,0,0,0,0
2.0,5.0,8,8,10.0,1.0,1.0,1290.0,17.5468498,78.3650231,30.0,0,1,1,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,3992.0,0,0,0,0
3.0,3.0,8,9,8.0,0.5384615384615384,1.0,2895.0,17.443855,78.250431,30.0,0,1,1,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,1,: ,7979.0,1,0,0,0
3.0,15.0,8,8,0.0,0.8,2.0,1200.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Small,2,: ,3875.0,0,0,0,0
3.0,43.0,8,8,50.0,0.5116279069767442,2.0,2020.0,17.4011618,78.37569,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,: ,4356.0,0,0,0,0
2.0,43.0,8,8,50.0,0.4651162790697674,2.0,1695.0,17.4011618,78.37569,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,5500.0,0,0,0,0
3.0,43.0,8,8,50.0,0.4651162790697674,2.0,2020.0,17.3973794,78.3856447,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,2,: ,5500.0,0,0,0,0
3.0,15.0,8,8,0.0,0.8,2.0,1800.0,17.443855,78.250431,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,3888.0,0,0,0,0
3.0,12.0,8,8,15.0,0.8333333333333334,2.0,1525.0,17.4609913,78.3532083,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,8000.0,0,0,0,0
3.0,10.0,8,8,15.0,0.9,2.0,2140.0,17.40223,78.3444,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Old,Large,2,: ,6588.0,0,0,0,0
